date,fruit_type,price
2025-03-04,banana,132
2025-03-05,banana,144
2025-03-06,banana,138
2025-03-07,banana,138
2025-03-08,banana,142
2025-03-09,banana,143
2025-03-10,banana,143
2025-03-11,banana,135
2025-03-12,banana,152
2025-03-13,banana,132
2025-03-14,banana,142
2025-03-15,banana,143
2025-03-16,banana,136
2025-03-17,banana,136
2025-03-18,banana,148
2025-03-19,banana,141
2025-03-20,banana,137
2025-03-21,banana,145
2025-03-22,banana,137
2025-03-23,banana,143
2025-03-24,banana,146
2025-03-25,banana,144
2025-03-26,banana,139
2025-03-27,banana,143
2025-03-28,banana,133
2025-03-29,banana,138
2025-03-30,banana,133
2025-03-31,banana,127
2025-04-01,banana,135
2025-04-02,banana,137
2025-04-03,banana,135
2025-04-04,banana,132
2025-04-05,banana,140
2025-04-06,banana,137
2025-04-07,banana,139
2025-04-08,banana,141
2025-04-09,banana,137
2025-04-10,banana,147
2025-04-11,banana,139
2025-04-12,banana,132
2025-04-13,banana,142
2025-04-14,banana,140
2025-04-15,banana,137
2025-04-16,banana,135
2025-04-17,banana,140
2025-04-18,banana,134
2025-04-19,banana,133
2025-04-20,banana,136
2025-04-21,banana,143
2025-04-22,banana,145
2025-04-23,banana,139
2025-04-24,banana,134
2025-04-25,banana,135
2025-04-26,banana,132
2025-04-27,banana,142
2025-04-28,banana,146
2025-04-29,banana,135
2025-04-30,banana,140
2025-05-01,banana,145
